,2020 Census Tract,Jobs Proximity Index
0,13001950100,0.5632638454000388
1,13001950201,0.5770322668884809
2,13001950202,0.5742403250266889
3,13001950301,0.5835603857896801
4,13001950302,0.5798619400439835
5,13001950400,0.5015627610588845
6,13001950500,0.5718804574127546
7,13003960100,0.6027402063075977
8,13003960200,0.6048832361299727
9,13003960300,0.5863432986535934
10,13005970100,0.5661330001276205
11,13005970201,0.5693831321654109
12,13005970202,0.5676656235938776
13,13007960100,0.6137326818011636
14,13007960200,0.6123881036680474
15,13009970101,0.5838668521325003
16,13009970102,0.6051434812416345
17,13009970201,0.7075992629685799
18,13009970202,0.6478557046572279
19,13009970301,0.6466852233759334
20,13009970302,0.6363631627507758
21,13009970400,0.6040726180718481
22,13009970501,0.7405747639520134
23,13009970502,0.59556412614949
24,13009970600,0.6395502772742413
25,13009970701,0.5950030286753683
26,13009970702,0.5900929807827223
27,13009970801,0.588171234020213
28,13009970802,0.5630753096278387
29,13011970100,0.59639662210941
30,13011970200,0.6217661204278018
31,13011970300,0.6528256613922703
32,13011970400,0.6032619486673564
33,13013180103,0.5490439972372321
34,13013180104,0.5424296392835161
35,13013180105,0.545663119432459
36,13013180106,0.5367544277692482
37,13013180107,0.5520745045583606
38,13013180108,0.5439683757098661
39,13013180203,0.5684496712808292
40,13013180204,0.5434047738973542
41,13013180205,0.5499096819384267
42,13013180206,0.5420813930296035
43,13013180301,0.5277699416895701
44,13013180302,0.5560885502974175
45,13013180303,0.5643358857340405
46,13013180401,0.5412112330620749
47,13013180402,0.5320374291290624
48,13013180501,0.5565146256590825
49,13013180502,0.5534544734752923
50,13013180503,0.5501895345782072
51,13015960101,0.6010395622166723
52,13015960103,0.6075634303153823
53,13015960104,0.5881862727988945
54,13015960105,0.5962996865619661
55,13015960201,0.5908776630428068
56,13015960202,0.570417685231971
57,13015960203,0.5910098992611981
58,13015960301,0.572793375742367
59,13015960302,0.5660221943042026
60,13015960403,0.5821479989473725
61,13015960404,0.5738837658147009
62,13015960405,0.6179581152002844
63,13015960406,0.5765472165624844
64,13015960407,0.5839494860952955
65,13015960501,0.6155347266787589
66,13015960502,0.5583966620012278
67,13015960601,0.5808243095734366
68,13015960602,0.619444562996938
69,13015960701,0.5760439625843705
70,13015960702,0.5905140975461433
71,13015960801,0.5721893602508511
72,13015960802,0.580359637222665
73,13015960804,0.5748838444092932
74,13015960805,0.5772278071332808
75,13015960901,0.5742982148621177
76,13015960902,0.5722700009496051
77,13015961001,0.5713954145630813
78,13015961002,0.5711708670710917
79,13017960100,0.33333333333333337
80,13017960200,0.0
81,13017960300,0.3504739839628764
82,13017960400,0.4298346025872122
83,13017960501,0.8245198906061975
84,13017960502,0.6922378246230279
85,13019970100,0.6137589873701962
86,13019970200,0.6507373515286834
87,13019970300,0.5811036272224468
88,13019970400,0.622156823067709
89,13019970500,0.568270390292387
90,13019970600,0.5542881052628619
91,13021010100,0.7438818425863897
92,13021010200,0.6852625111786439
93,13021010400,0.703082605942284
94,13021010500,0.7243344994131281
95,13021010800,0.826696754002942
96,13021011001,0.6762182904210946
97,13021011002,0.6379748372940217
98,13021011100,0.7131003622611535
99,13021011500,0.779565295839421
100,13021011701,0.65327685652357
101,13021011702,0.6747259372125549
102,13021011800,0.6276554566872978
103,13021011900,0.6597526442696552
104,13021012000,0.632700745728618
105,13021012101,0.6084191279025127
106,13021012102,0.6065693289177212
107,13021012200,0.6005588668707773
108,13021012400,0.6343675537550921
109,13021012500,0.6256408340184497
110,13021012600,0.6272516897018562
111,13021012700,0.6944811315267624
112,13021012800,0.654820438814792
113,13021012900,0.6092357077644278
114,13021013101,0.587250751077883
115,13021013102,0.6048001951433012
116,13021013201,0.5992052990894593
117,13021013202,0.5929679919374605
118,13021013302,0.6925779456108141
119,13021013407,0.6206698902137984
120,13021013408,0.6772830739701472
121,13021013409,0.5426268335338492
122,13021013411,0.5693442838901074
123,13021013412,0.6072033968587066
124,13021013413,0.5813987014215666
125,13021013502,0.6531001027662822
126,13021013503,0.6026234615545123
127,13021013505,0.6300229295744809
128,13021013506,0.5965106607165356
129,13021013603,0.575814603700879
130,13021013604,0.602687394960776
131,13021013605,0.5556098862922507
132,13021013607,0.557464710034244
133,13021013608,0.582392172540403
134,13021013701,0.6797066720761601
135,13021013702,0.8657140500800569
136,13021013800,0.7885927032049656
137,13021013900,0.6890546660045967
138,13021014000,0.6449374215178164
139,13023790100,0.6395016917079503
140,13023790200,0.5751187921733658
141,13023790301,0.6386108564397768
142,13023790302,0.5699318789877857
143,13025960101,0.5346417374451573
144,13025960102,0.5480345928937864
145,13025960201,0.5061023160225158
146,13025960202,0.49973874132056934
147,13025960300,0.5611450432311218
148,13027960200,0.5879766381925419
149,13027960301,0.6017396405410054
150,13027960302,0.6637943339052541
151,13027960400,0.6087842017869834
152,13027960500,0.5970440576552858
153,13027960600,0.6164202092028596
154,13029920101,0.5648296418118287
155,13029920103,0.5788347706136917
156,13029920104,0.5715857387210524
157,13029920301,0.5697350771966673
158,13029920303,0.5548679021898384
159,13029920305,0.5512368519304218
160,13029920307,0.5715212973239461
161,13029920308,0.5749219159623931
162,13029980000,0.5867246156467525
163,13031110100,0.6040598784152781
164,13031110201,0.620065047425224
165,13031110202,0.5999214165596685
166,13031110301,0.6680320678042881
167,13031110302,0.6605363364947938
168,13031110401,0.6702124422105523
169,13031110405,0.6759771763126057
170,13031110406,0.6865858106707774
171,13031110407,0.73907565102339
172,13031110408,0.6943886333192981
173,13031110500,0.6474054717135912
174,13031110602,0.5568343098365445
175,13031110603,0.6958442299148504
176,13031110604,0.5765219435578067
177,13031110701,0.5904390403528857
178,13031110702,0.6054217541364446
179,13031110703,0.5567320202810551
180,13031110800,0.6308905826339711
181,13031110901,0.5479147162553127
182,13031110902,0.531810639661077
183,13033950101,0.6161369440700544
184,13033950102,0.5873115061685277
185,13033950200,0.5681492202953013
186,13033950400,0.5891022194221144
187,13033950500,0.6334820886867898
188,13033950700,0.661201710835691
189,13033950900,0.5967640130478531
190,13035150101,0.5479841487249737
191,13035150102,0.5835000191492525
192,13035150201,0.5627609533206546
193,13035150202,0.5753827802416348
194,13035150300,0.5728290544350056
195,13037950100,0.6056891501837142
196,13037950200,0.6063043499716124
197,13039010100,0.5255847153173131
198,13039010201,0.46375559449843445
199,13039010202,0.5366229063998988
200,13039010302,0.5264359250636755
201,13039010303,0.5152881718866836
202,13039010304,0.5513591607394278
203,13039010305,0.5030560689230185
204,13039010403,0.5873414915588594
205,13039010404,0.544907339115289
206,13039010405,0.5182709404753806
207,13039010406,0.4901570301811766
208,13039010407,0.5889481525447346
209,13039010500,0.5499531395373283
210,13039010602,0.5838794549286254
211,13039010603,0.5993485644077392
212,13039010604,0.6107436329888682
213,13039990000,0.521828067303742
214,13043950100,0.5871272608462412
215,13043950200,0.625065035388964
216,13043950300,0.605337727485058
217,13045910101,0.5549650866388982
218,13045910103,0.56826873840084
219,13045910105,0.5715949631798319
220,13045910106,0.5416877692560598
221,13045910201,0.5527081182235823
222,13045910202,0.5775638540449861
223,13045910203,0.5740724789946513
224,13045910301,0.6002877657726742
225,13045910302,0.5961970382072533
226,13045910400,0.5902541481917922
227,13045910502,0.6781651091731873
228,13045910503,0.6245788638347676
229,13045910504,0.6617429440019001
230,13045910600,0.5877079503470533
231,13045910704,0.5834114719749852
232,13045910705,0.567396328193036
233,13045910706,0.5548617066496095
234,13045910707,0.5584778306927763
235,13045910708,0.6007691374343928
236,13045910709,0.5685073499504121
237,13045910800,0.5801296785329307
238,13045910900,0.6086231721525436
239,13045911001,0.65680244127237
240,13045911002,0.6006583308407719
241,13045911101,0.6087227555315393
242,13045911102,0.6647249759332854
243,13045911201,0.5939178320620478
244,13045911202,0.5928360746425695
245,13047030100,0.5904578613804585
246,13047030201,0.5292214638506401
247,13047030202,0.5969081958709038
248,13047030303,0.5587379891947651
249,13047030304,0.5507416994491633
250,13047030305,0.5264109878696199
251,13047030306,0.6015416688233285
252,13047030402,0.6045079382642791
253,13047030403,0.5769793543737156
254,13047030404,0.567523681893203
255,13047030501,0.5639781685637423
256,13047030502,0.5470234916311747
257,13047030600,0.5791160753245008
258,13047030701,0.5628695824699677
259,13047030702,0.5788936195928625
260,13049010101,0.619050069434978
261,13049010102,0.5046743941486407
262,13049010200,0.604615969509216
263,13051000601,0.7793121369592046
264,13051001100,0.6986111137917113
265,13051001200,0.6867160261953229
266,13051002000,0.6529388708952418
267,13051002100,0.6013454006930211
268,13051002200,0.5863341125850465
269,13051002300,0.6468455216726706
270,13051002600,0.610592407031477
271,13051002700,0.5876195113989379
272,13051002800,0.6339485207405888
273,13051002900,0.6637027818757433
274,13051003000,0.6382637039271443
275,13051003301,0.6628855762680312
276,13051003302,0.6628047346767879
277,13051003400,0.6434132634528719
278,13051003501,0.59371152708634
279,13051003502,0.69910621036082
280,13051003601,0.6225729853510407
281,13051003602,0.6087375712707764
282,13051003700,0.6434570561114603
283,13051003800,0.6163023542279221
284,13051003900,0.6873548159698312
285,13051004001,0.7316118246354643
286,13051004002,0.6292214457353094
287,13051004100,0.6533415218180892
288,13051004207,0.6246957614660437
289,13051004208,0.5910049813078664
290,13051004209,0.6019775495400002
291,13051004210,0.7052882975629807
292,13051004211,0.575856151685971
293,13051004212,0.5624851958032678
294,13051004300,0.6274421930936653
295,13051004400,0.6825927139004352
296,13051004500,0.6514656394982543
297,13051010102,0.6017205822027781
298,13051010200,0.6468957154868284
299,13051010502,0.660240228051262
300,13051010503,0.6581858964922004
301,13051010504,0.6610114330107526
302,13051010601,0.7555188992602387
303,13051010603,0.712502511211732
304,13051010701,0.6250769689783027
305,13051010702,0.6750878342450559
306,13051010703,0.6468482592310272
307,13051010704,0.5556604453090658
308,13051010705,0.6890445347575148
309,13051010706,0.49563660634267714
310,13051010707,0.5581361089653655
311,13051010801,0.6204181808994745
312,13051010806,0.568901588892005
313,13051010807,0.5634080458932335
314,13051010810,0.6597670095787749
315,13051010811,0.6367901142285692
316,13051010812,0.5852639645600015
317,13051010813,0.5270166825449302
318,13051010814,0.5501445801816738
319,13051010815,0.5468067005585376
320,13051010816,0.5074759145092436
321,13051010817,0.5427342927201971
322,13051010818,0.6261245138947589
323,13051010819,0.5657014780447014
324,13051010820,0.5788960290361186
325,13051010821,0.5666733933929077
326,13051010901,0.5587187355465494
327,13051011004,0.6134532432629425
328,13051011005,0.5951468409938414
329,13051011006,0.5823038359085869
330,13051011007,0.598292720866085
331,13051011008,0.6100686821232651
332,13051011104,0.5234140240754455
333,13051011107,0.571968625046973
334,13051011108,0.5396041910898767
335,13051011110,0.5696757796104476
336,13051011111,0.598845523486596
337,13051011112,0.5378066248768806
338,13051011113,0.5607477101596169
339,13051011114,0.5630457742667637
340,13051011115,0.6030419727781883
341,13051011200,0.8400457153406646
342,13051011300,0.6907301971061047
343,13051011400,0.6220046178986787
344,13051011500,0.5798285381381707
345,13051011600,0.7332539682779099
346,13051011700,0.653267446517456
347,13051011800,0.6600189545492947
348,13051011900,0.7623038356640115
349,13051980000,0.7432098044141909
350,13051990000,0.592671938842859
351,13053020100,0.5931495739318675
352,13053020201,0.5785325911616914
353,13053020203,0.5831291513022826
354,13053020205,0.5837473003308807
355,13053020206,0.6005417027843104
356,13055010100,0.5066311963662974
357,13055010201,0.4547689696567273
358,13055010202,0.4413246270483587
359,13055010300,0.48806226933521385
360,13055010401,0.4907733634275379
361,13055010402,0.5119304682585053
362,13055010501,0.5090294247289955
363,13055010502,0.4276275969491162
364,13055010600,0.5523000679526123
365,13057090101,0.5865383148204762
366,13057090102,0.6026626869300332
367,13057090103,0.583262174702707
368,13057090201,0.5993021826546505
369,13057090202,0.5960569081465339
370,13057090301,0.5558110297149967
371,13057090302,0.5707551601320937
372,13057090303,0.5907232337624193
373,13057090401,0.5910099291189784
374,13057090402,0.6043808841127039
375,13057090503,0.5901515489888333
376,13057090504,0.5801781232476949
377,13057090505,0.5876389737046702
378,13057090506,0.5897377155937347
379,13057090507,0.572717298615825
380,13057090603,0.5958512886927022
381,13057090604,0.6058228291548727
382,13057090605,0.5947580523331304
383,13057090606,0.5730990113678788
384,13057090703,0.519563807502266
385,13057090704,0.5590655433194044
386,13057090705,0.5249636785235691
387,13057090706,0.5495186972303978
388,13057090707,0.547691385926774
389,13057090708,0.5157987528574832
390,13057090709,0.5597535426537688
391,13057090710,0.5532612701137859
392,13057090805,0.5734834880281725
393,13057090806,0.5600894021201326
394,13057090807,0.5669249797865988
395,13057090808,0.5454657512270109
396,13057090809,0.595669338293827
397,13057090810,0.581041569104792
398,13057090905,0.5580057908652106
399,13057090906,0.564032246975005
400,13057090907,0.5786901427598432
401,13057090908,0.5589091091262157
402,13057090909,0.5840419081955666
403,13057090910,0.5803914021162434
404,13057090911,0.5650872189285328
405,13057090912,0.5616449133232418
406,13057091001,0.5522379627298432
407,13057091006,0.5495788604420386
408,13057091007,0.5567088568123133
409,13057091009,0.5666696828668613
410,13057091010,0.5427157235079099
411,13057091011,0.5586893136926018
412,13057091012,0.5871280590159887
413,13057091013,0.5611447452340423
414,13057091014,0.5785335052607958
415,13057091101,0.5610641483000027
416,13057091104,0.593886213878663
417,13057091105,0.5549188473521005
418,13057091106,0.5602608720367472
419,13057091107,0.5568553774013391
420,13057091108,0.5153421134045191
421,13059000100,0.7089450254417128
422,13059000401,0.6484810058968797
423,13059000402,0.7093218911900209
424,13059000600,0.7895671102831009
425,13059000900,0.7239325847620491
426,13059001200,0.7477576877441656
427,13059001700,0.809872784840701
428,13059001800,0.9152397541532445
429,13059001900,0.7635507930020513
430,13059002000,0.7841043324485586
431,13059002100,0.725240675969246
432,13059002200,0.6787253563488304
433,13059030101,0.7337383935233408
434,13059030102,0.6888712394553763
435,13059030200,0.6924426567208707
436,13059130300,0.7046081635304468
437,13059130400,0.7141523972742694
438,13059130500,0.6401788351998907
439,13059130601,0.7118145232853192
440,13059130602,0.655121633544193
441,13059130701,0.7028870077013079
442,13059130702,0.659625325713565
443,13059140300,0.6855539496654968
444,13059140400,0.6523581684724858
445,13059140500,0.6154901393943218
446,13059140600,0.6556956327124802
447,13059150300,0.73225769850129
448,13059150400,0.6388659305746518
449,13059150500,0.6115668349511304
450,13059150600,0.6089384243272463
451,13059150701,0.5699952669586414
452,13059150702,0.5233612327230299
453,13059150800,0.5527039615507396
454,13059150900,0.5475924111808882
455,13061960300,0.5918926612895763
456,13063040202,0.7198024422593367
457,13063040203,0.6821632580733007
458,13063040204,0.658457301213497
459,13063040302,0.728589177091289
460,13063040306,0.6814998949310003
461,13063040307,0.6674618420670577
462,13063040308,0.6948300907338916
463,13063040309,0.6774420959572631
464,13063040310,0.6737663868066879
465,13063040407,0.635178412303094
466,13063040409,0.5867488662464474
467,13063040410,0.617632729789344
468,13063040414,0.6200191307380575
469,13063040416,0.6363931144420766
470,13063040417,0.6116263432508003
471,13063040418,0.6335829509663478
472,13063040419,0.6200778641564665
473,13063040420,0.5579744788626041
474,13063040421,0.5834677962421205
475,13063040422,0.6597240189454832
476,13063040423,0.6026605988337145
477,13063040424,0.605548106085381
478,13063040425,0.6066035357251548
479,13063040426,0.5489542015438755
480,13063040427,0.5392581325686411
481,13063040509,0.6064079286202956
482,13063040510,0.5790412478129126
483,13063040512,0.5852117508179803
484,13063040513,0.5610618044555232
485,13063040518,0.5150004191769549
486,13063040519,0.6337161842874631
487,13063040521,0.5948833213927194
488,13063040522,0.6150077674440237
489,13063040523,0.5427261427353731
490,13063040525,0.47065845883504737
491,13063040527,0.5365675987203695
492,13063040528,0.5131359991398612
493,13063040529,0.4649454821502062
494,13063040530,0.4912994748275437
495,13063040531,0.6521538375617912
496,13063040532,0.6505461209492138
497,13063040533,0.5399450310394553
498,13063040534,0.5623675003663519
499,13063040535,0.48883951049888863
500,13063040536,0.5305076270057251
501,13063040537,0.5038710193318243
502,13063040538,0.4967420587736654
503,13063040606,0.5414504971904026
504,13063040609,0.602594732036774
505,13063040614,0.5655838581989042
506,13063040615,0.5715475660855949
507,13063040617,0.5201112720962399
508,13063040623,0.4780937188905722
509,13063040624,0.47068233934624093
510,13063040625,0.5153362013985402
511,13063040626,0.48043475489878984
512,13063040627,0.6128301817290635
513,13063040628,0.5590081840019568
514,13063040629,0.5575231453242749
515,13063040630,0.6068769117932591
516,13063040631,0.5476443266081167
517,13063040632,0.5380359194725843
518,13063040633,0.5607546769721232
519,13063040634,0.5982346794976483
520,13063040635,0.5188685051273122
521,13063040636,0.5476550076332185
522,13063040637,0.5131705539206047
523,13063040638,0.5214881373897622
524,13063040639,0.514899942561114
525,13063980000,0.7390149559679212
526,13065970100,0.5835670836524901
527,13065970200,0.587000884443379
528,13067030104,0.5742093140056581
529,13067030107,0.553196567639456
530,13067030108,0.5590230099452393
531,13067030109,0.5693525585450058
532,13067030110,0.5778977452019453
533,13067030111,0.559360599429156
534,13067030112,0.5446002988041704
535,13067030113,0.5426874321400672
536,13067030220,0.6720352600877691
537,13067030233,0.5784994023100214
538,13067030235,0.5572471028300341
539,13067030236,0.5272218801594971
540,13067030240,0.5734214101849816
541,13067030241,0.5582609215781856
542,13067030242,0.5771502542717083
543,13067030243,0.6082177241954861
544,13067030244,0.546649714113624
545,13067030245,0.5635673057058671
546,13067030246,0.6440662527677242
547,13067030247,0.6563023938931505
548,13067030248,0.688294012042903
549,13067030249,0.6186165423102722
550,13067030250,0.5969844219337841
551,13067030251,0.5955455513589646
552,13067030252,0.5553517943393711
553,13067030253,0.5499467688812013
554,13067030254,0.5335567798020121
555,13067030255,0.5963944109144388
556,13067030256,0.662970307082789
557,13067030257,0.6720303067023089
558,13067030258,0.723066293141803
559,13067030259,0.6266045408873172
560,13067030260,0.5561799694491594
561,13067030261,0.5760814388625055
562,13067030262,0.5864926680321433
563,13067030263,0.5725366535479737
564,13067030264,0.5613179780522425
565,13067030265,0.5743886959289162
566,13067030266,0.5236185950736234
567,13067030267,0.5359602973515211
568,13067030268,0.5440827306032373
569,13067030269,0.5381117590635016
570,13067030270,0.5551266855636683
571,13067030271,0.5512839126597563
572,13067030272,0.5730765035112881
573,13067030273,0.6092620805002157
574,13067030274,0.5882931592744159
575,13067030275,0.6500373309085256
576,13067030276,0.5304812022939005
577,13067030277,0.5152392025638223
578,13067030278,0.6558126806315331
579,13067030319,0.6464386716829408
580,13067030322,0.568918239494028
581,13067030324,0.5735160135815704
582,13067030326,0.5779997295788332
583,13067030327,0.5801880387012249
584,13067030329,0.59634807064054
585,13067030331,0.6053477015032694
586,13067030332,0.6089209424100063
587,13067030334,0.6405484277818154
588,13067030335,0.6124620553679245
589,13067030337,0.6370852802606911
590,13067030340,0.5624612735096117
591,13067030341,0.5781995660425617
592,13067030342,0.5814962880501768
593,13067030343,0.607678357427935
594,13067030344,0.7454194667267146
595,13067030345,0.7459965682091338
596,13067030346,0.5851761543259759
597,13067030347,0.5861683159333957
598,13067030348,0.6359083174514342
599,13067030349,0.6690154397313396
600,13067030350,0.5787969350667909
601,13067030351,0.6588142541489836
602,13067030352,0.6823445132081284
603,13067030353,0.74195792981084
604,13067030354,0.709679795048556
605,13067030355,0.7852390909857894
606,13067030356,0.8061245995958154
607,13067030357,0.5829231869962586
608,13067030358,0.6107105397012971
609,13067030359,0.5828194838952424
610,13067030360,0.5809380327120609
611,13067030361,0.6088421824245821
612,13067030362,0.5933657264589688
613,13067030363,0.5689408302098372
614,13067030364,0.5753718664391788
615,13067030365,0.6390444317743188
616,13067030366,0.6243916861917365
617,13067030367,0.5687822195684166
618,13067030368,0.5789486519452549
619,13067030369,0.6107902235991204
620,13067030370,0.6128120897402175
621,13067030405,0.7144970889632801
622,13067030407,0.6679607287256012
623,13067030408,0.6829984174480878
624,13067030409,0.6313582206804423
625,13067030410,0.6513114460414074
626,13067030411,0.6694052884668664
627,13067030412,0.7475388283530068
628,13067030413,0.7568700342899567
629,13067030414,0.7046315139478826
630,13067030505,0.6725381364393114
631,13067030506,0.6754519331019962
632,13067030507,0.6481585415353643
633,13067030508,0.6552598241157428
634,13067030509,0.6153873832462996
635,13067030510,0.641667585887859
636,13067030511,0.7125036627198335
637,13067030602,0.6475868293489576
638,13067030603,0.68474574696823
639,13067030604,0.7090922979665238
640,13067030700,0.6911069359659429
641,13067030800,0.6811553619213719
642,13067030906,0.6058271263522531
643,13067030907,0.6275267403713037
644,13067030908,0.569822249573349
645,13067030909,0.5713357161301177
646,13067030910,0.6260219386323627
647,13067030911,0.5822615452455074
648,13067030912,0.6711155539215651
649,13067031001,0.6758555559231326
650,13067031004,0.5983187331615101
651,13067031005,0.5807608785032883
652,13067031006,0.5951053495994905
653,13067031007,0.5824447497540114
654,13067031101,0.6351029334907679
655,13067031110,0.627559910145886
656,13067031111,0.6770114380076238
657,13067031112,0.6681004475175937
658,13067031113,0.7135264068141307
659,13067031114,0.7348845556580542
660,13067031115,0.5950927029469881
661,13067031116,0.5901325374278453
662,13067031117,0.6074107152794433
663,13067031118,0.6386612548377939
664,13067031119,0.5908725673856136
665,13067031120,0.5985359196805107
666,13067031121,0.6845715616783208
667,13067031122,0.6537202048064784
668,13067031207,0.7644849972011221
669,13067031209,0.7008846023373866
670,13067031212,0.7323602208148162
671,13067031213,0.6904600544829715
672,13067031214,0.6758712165319709
673,13067031215,0.6953194491485672
674,13067031216,0.7060685501975725
675,13067031217,0.7738393630992985
676,13067031218,0.6675406148171061
677,13067031219,0.7586247149523032
678,13067031220,0.7005262964452809
679,13067031221,0.6417808211622252
680,13067031306,0.5876170315671435
681,13067031308,0.6101220100023907
682,13067031314,0.6699697879387977
683,13067031315,0.6541635907231472
684,13067031316,0.6527333825993133
685,13067031317,0.6312468493400264
686,13067031318,0.6385362451489927
687,13067031319,0.4911783107838728
688,13067031320,0.6532680905419017
689,13067031321,0.6450703137120146
690,13067031322,0.6203044335176922
691,13067031323,0.6044333169355862
692,13067031324,0.6108730225748812
693,13067031325,0.5931256494914436
694,13067031409,0.579578813535609
695,13067031410,0.5828072688612023
696,13067031411,0.5918950973986111
697,13067031412,0.5642859679889216
698,13067031413,0.6123437912570519
699,13067031414,0.5962977088427119
700,13067031415,0.5788661536533227
701,13067031416,0.5721840840565445
702,13067031417,0.5911212611902031
703,13067031506,0.5448279464291221
704,13067031507,0.5581051729240815
705,13067031510,0.5434936453688459
706,13067031511,0.547698140769395
707,13067031512,0.558470562961195
708,13067031513,0.5520444705701311
709,13067031514,0.5339832040054053
710,13067031515,0.47717288403445474
711,13067031516,0.5204604501035597
712,13067031517,0.5521440155051347
